index,Unnamed: 0,CleanedText,pub_date,abstract,headline,keywords,news_desk,section_name,row_id,sentiment_type,sentiment_score
1346,1346,The mainstream Palestinian nationalist partys balancing act at a weeklong gathering provided unity but drew harsh criticism from Israel ,2009-08-10 21:50:41+00:00,The mainstream Palestinian nationalist partyâs balancing act at a weeklong gathering provided unity but drew harsh criticism from Israel.,"{'main': 'Fatah Turns to Nation Building, Though It Doesnât Discard the Rifle', 'kicker': 'Memo From Bethlehem', 'content_kicker': None, 'print_headline': 'Fatah Turns to Nation Building, Though It Doesnât Discard the Rifle', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'West Bank', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Lieberman, Avigdor', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Fatah, Al', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Barak, Ehud', 'rank': 7, 'major': 'N'}]",Foreign,World,1346,compound,-0.7814
1347,1347,A rebellion ha left dozen dead in recent day in a country already facing a violent separatist movement in the south and an insurgency by Ll Qaeda ,2009-08-10 21:52:56+00:00,A rebellion has left dozens dead in recent days in a country already facing a violent separatist movement in the south and an insurgency by Al Qaeda.,"{'main': 'Yemenâs Instability Grows as One of 3 Insurgencies Flares Up', 'kicker': None, 'content_kicker': None, 'print_headline': 'Yemenâs Instability Grows as One of 3 Insurgencies Flares Up', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Yemen', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Saleh, Ali Abdullah', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Civil War and Guerrilla Warfare', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'AL QAEDA', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 5, 'major': 'N'}]",Foreign,World,1347,compound,-0.8074
1348,1348,President Drama flew to New Hampshire Tuesday to promote an overhauled of health care a one of the fiercely policy debate in decade heated up ,2009-08-11 16:26:50+00:00,"President Obama flew to New Hampshire Tuesday to promote an overhaul of health care, as one of the fiercest policy debates in decades heated up.","{'main': 'As Health Care Debate Rages, Obama Takes to the Stump', 'kicker': None, 'content_kicker': None, 'print_headline': 'Obama and Lawmakers Fan Out to Promote Health Care Overhaul', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Health Insurance and Managed Care', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 3, 'major': 'N'}]",National,Health,1348,compound,0.7003
1349,1349,The six men all Kuwaitis gave âfull confession about their plan to attack Camp Arifjan an American logistics and supply base official said ,2009-08-11 17:04:38+00:00,"The six men, all Kuwaitis, gave âfull confessionsâ about their plans to attack Camp Arifjan, an American logistics and supply base, officials said.","{'main': 'Kuwait Arrests 6 in Plot to Hit a U.S. Base', 'kicker': None, 'content_kicker': None, 'print_headline': 'Kuwait Arrests 6 in Plot to Hit A U.S. Base', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Kuwait', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'United States Defense and Military Forces', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Military Bases and Installations', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'AL QAEDA', 'rank': 4, 'major': 'N'}]",Foreign,World,1349,compound,-0.4767
1350,1350,Senator Green Specter of Pennsylvania is bowed and checked at a rowdy town hall meeting on health care ,2009-08-11 17:38:23+00:00,Senator Arlen Specter of Pennsylvania is booed and heckled at a rowdy town hall meeting on health care.,"{'main': 'Eruptions at Sen. Specterâs Town-Hall Meeting', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",[],National,U.S.,1350,compound,0.4939
1351,1351,Israel is worried that a period of deceptive quiet could explode at any moment with a spark from Hezbollah James or Ran ,2009-08-11 22:01:23+00:00,"Israel is worried that a period of deceptive quiet could explode at any moment with a spark from Hezbollah, Hamas or Iran.","{'main': 'Israel Is Wary of Calm Days That May End in Turmoil', 'kicker': None, 'content_kicker': None, 'print_headline': 'Israel Is Wary Of Calm Days That May End In Turmoil', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Hezbollah', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Hamas', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Fatah, Al', 'rank': 6, 'major': 'N'}]",Foreign,World,1351,compound,-0.0772
1352,1352,More than people showed up for a meeting with Senator Green Specter that wa punctured with rowdy moment ,2009-08-11 22:49:51+00:00,"More than 1,000 people showed up for a meeting with Senator Arlen Specter that was punctuated with rowdy moments.","{'main': 'Senator Goes Face to Face With Dissent', 'kicker': None, 'content_kicker': None, 'print_headline': 'Senator Goes Face to Face With Dissent', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Specter, Arlen', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Reform and Reorganization', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Health Insurance and Managed Care', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Pennsylvania', 'rank': 6, 'major': 'N'}]",National,Health,1352,compound,0.0
1353,1353,The speaker of Parliament said an inquiry had found no evidence to support report that protest had been sexually abused ,2009-08-12 20:48:19+00:00,The speaker of Parliament said an inquiry had found no evidence to support reports that protesters had been sexually abused.,"{'main': 'Iran Denies Allegations That Protesters Were Raped in Prison', 'kicker': None, 'content_kicker': None, 'print_headline': 'Iran Denies Allegations That Protesters Were Raped in Prison', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Sex Crimes', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Demonstrations and Riots', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Larijani, Ali', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Prisons and Prisoners', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Iran', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Karroubi, Mehdi', 'rank': 6, 'major': 'N'}]",Foreign,World,1353,compound,-0.5859
1354,1354,Twelve hour after the Israel Army began a desperate search for what it feared wa an abducted soldier it said late Thursday that it had ruled out any such possibility ,2009-08-13 19:13:22+00:00,"Twelve hours after the Israeli Army began a desperate search for what it feared was an abducted soldier, it said late Thursday that it had ruled out any such possibility.","{'main': 'After Alert, Israel Rules Out Kidnapping of Soldier', 'kicker': None, 'content_kicker': None, 'print_headline': 'After Alert, Israel Rules Out Kidnapping of Soldier', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Palestinians', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Kidnapping', 'rank': 4, 'major': 'N'}]",Foreign,World,1354,compound,-0.8316
1355,1355,Rans clerical leadership stepped up a campaign to silence opposition claim that protest were rapid in prison ,2009-08-14 23:54:28+00:00,Iranâs clerical leadership stepped up a campaign to silence opposition claims that protesters were raped in prison.,"{'main': 'Iran Tries to Suppress Rape Allegations', 'kicker': None, 'content_kicker': None, 'print_headline': 'Iranian Clerics Try to Silence Claims That Election Protesters Were Raped in Prison', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Sex Crimes', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Khamenei, Ali', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Larijani, Ali', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Assembly of Experts', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Prisons and Prisoners', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Iran', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Khatami, Ahmad', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Karroubi, Mehdi', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': 'Tehran University', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 10, 'major': 'N'}]",Foreign,World,1355,compound,-0.6486
1356,1356,A federal judge ruled that the Treasury Department acted unconstitutional in seizing asset of an Ohio charity ,2009-08-20 01:23:45+00:00,A federal judge ruled that the Treasury Department acted unconstitutionally in seizing assets of an Ohio charity.,"{'main': 'Judge Faults Freezing of Assets in Terror Case', 'kicker': None, 'content_kicker': None, 'print_headline': 'Judge Faults Freezing Of Assets In Terror Case', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Search and Seizure', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Bush, George W', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Columbus (Ohio)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Philanthropy', 'rank': 5, 'major': 'N'}]",National,U.S.,1356,compound,0.7269
1357,1357,Model Asset Li al Megrahi flew home to Tibia after Scotland ordered his release on compassionate ground ,2009-08-20 12:39:35+00:00,Abdel Basset Ali al-Megrahi flew home to Libya after Scotland ordered his release on compassionate grounds.,"{'main': 'Lockerbie Convict Returns to Jubilant Welcome', 'kicker': None, 'content_kicker': None, 'print_headline': 'Libyan Jailed In Bombing Of Jetliner Arrives Home', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Scotland', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Lockerbie (Scotland)', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Megrahi, Abdelbaset Ali Mohmed al-', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Libya', 'rank': 4, 'major': 'N'}]",Foreign,World,1357,compound,0.6908
1358,1358,Edward M Kennedyâs relationship with his wife Sick defined the final year of his life ,2009-08-29 01:36:13+00:00,"Edward M. Kennedyâs relationship with his wife, Vicki, defined the final years of his life.","{'main': 'Kennedyâs Closest Confidante, in Politics and Life', 'kicker': None, 'content_kicker': None, 'print_headline': 'Kennedyâs Closest Confidante, in Politics and Life', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Kennedy, Edward M', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Marriages', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Senate', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Kennedy, Victoria Reggie', 'rank': 5, 'major': 'N'}]",National,U.S.,1358,compound,-0.5106
1359,1359,The three count of corruption against former Crime Minister Thud Alert conclude a lengthy criminal investigation that forced him to resign ,2009-08-30 21:01:09+00:00,The three counts of corruption against former Prime Minister Ehud Olmert conclude a lengthy criminal investigation that forced him to resign.,"{'main': 'Former Israeli Prime Minister Is Indicted', 'kicker': None, 'content_kicker': None, 'print_headline': 'Ex-Premier Of Israel Is Indicted In Graft Case', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Olmert, Ehud', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Frauds and Swindling', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 4, 'major': 'N'}]",Foreign,World,1359,compound,-0.8779
1360,1360,A prominent Lebanese businessman with tie to Hezbollah ha declared bankruptcy and been detained after it appeared that he lost several hundred million dollar worth of investor money ,2009-09-04 04:52:42+00:00,A prominent Lebanese businessman with ties to Hezbollah has declared bankruptcy and been detained after it appeared that he lost several hundred million dollars' worth of investors' money.,"{'main': 'Lebanon: Financier Is Detained', 'kicker': 'World Briefing | Middle East', 'content_kicker': None, 'print_headline': 'Lebanon: Financier Is Detained', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Lebanon', 'rank': 1, 'major': 'N'}]",Foreign,World,1360,compound,0.1531
1361,1361,Mohammad Khatami made a fiery speech accusing Rans leader of trying to smear their enemy and purge them from public life with âfascia and totalitarian methods â,2009-09-07 00:20:39+00:00,Mohammad Khatami made a fiery speech accusing Iranâs leaders of trying to smear their enemies and purge them from public life with âfascist and totalitarian methods.â,"{'main': 'Ex-President Denounces Iranâs Government', 'kicker': None, 'content_kicker': None, 'print_headline': 'Ex-President Denounces Iranâs Government', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Khatami, Mohammad', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Iran', 'rank': 3, 'major': 'N'}]",Foreign,World,1361,compound,-0.9042
1362,1362,The head of the U N nuclear watchdog said his agency wa in a âstalemateâ with Ran a it face a deadline to respond to an offer of nuclear talk or face more sanction ,2009-09-07 12:40:23+00:00,The head of the U.N. nuclear watchdog said his agency was in a âstalemateâ with Iran as it faces a deadline to respond to an offer of nuclear talks or face more sanctions.,"{'main': 'Nuclear Agency Said to Be in âStalemateâ With Iran', 'kicker': None, 'content_kicker': None, 'print_headline': 'U.N. Nuclear Agency Is in a âStalemateâ With Iran, Director Says', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'International Relations', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Nuclear Energy', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'ElBaradei, Mohamed', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Iran', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'International Atomic Energy Agency', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Nuclear Weapons', 'rank': 6, 'major': 'N'}]",Foreign,World,1362,compound,0.0
