index,Unnamed: 0,CleanedText,pub_date,abstract,headline,keywords,news_desk,section_name,row_id,sentiment_type,sentiment_score
281,281,The video show Track Drama at a dinner honoring a Palestinian right advocate where speaker likened Israelis to terrorist ,2008-10-30 02:20:20+00:00,The video shows Barack Obama at a dinner honoring a Palestinian rights advocate where speakers likened Israelis to terrorists.,"{'main': 'McCain Attacks Los Angeles Times Over Its Refusal to Release â03 Obama Video', 'kicker': None, 'content_kicker': None, 'print_headline': 'McCain Attacks Los Angeles Times Over Its Refusal to Release â03 Obama Video', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Presidential Election of 2008', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Khalidi, Rashid', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Recordings and Downloads (Video)', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'McCain, John', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Los Angeles Times', 'rank': 8, 'major': 'N'}]",National,U.S.,281,compound,-0.34
282,282,The amendment come after increasing sign of discontent among powerful Iraqi political party with the agreement including by some that had negotiated the draft part ,2008-10-30 04:27:31+00:00,"The amendments come after increasing signs of discontent among powerful Iraqi political parties with the agreement, including by some that had negotiated the draft pact.","{'main': 'Iraqis Insist on Changes to Long-Delayed Security Pact With U.S.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Iraqis Insist on Changes to Long-Delayed Security Pact With U.S.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'UNITED STATES ARMAMENT AND DEFENSE', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Status of Forces Agreements', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Iraq', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Iraq War (2003- )', 'rank': 4, 'major': 'N'}]",Foreign,World,282,compound,0.8271
283,283,For many outsider Track Obamaâs victory raised expectation of an end to the bitterness of the Rush year ,2008-11-05 10:20:09+00:00,"For many outsiders, Barack Obamaâs victory raised expectations of an end to the bitterness of the Bush years.","{'main': 'Election Unleashes a Flood of Hope Worldwide', 'kicker': None, 'content_kicker': None, 'print_headline': 'Election Unleashes a Flood of Hope Around the World', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Americans Abroad', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Iraq War (2003- )', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 4, 'major': 'N'}]",Foreign,World,283,compound,-0.4019
284,284,President Mahmoud Ahmadinejad of Ran sent an unusual letter congratulating Track Drama for his victory in the American presidential race ,2008-11-06 23:05:06+00:00,President Mahmoud Ahmadinejad of Iran sent an unusual letter congratulating Barack Obama for his victory in the American presidential race.,"{'main': 'In Rare Turn, Iranâs Leader Sends Letter to Obama', 'kicker': None, 'content_kicker': None, 'print_headline': 'In Rare Turn, Iranâs Leader Sends Letter To Obama', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'AHMADINEJAD, MAHMOUD', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Presidential Election of 2008', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Iran', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 5, 'major': 'N'}]",Foreign,World,284,compound,0.0
285,285,While most settler vow never to abandon the heart of the Jewish holland some say they want to move back to within the pre border of Israel ,2008-11-14 01:11:16+00:00,"While most settlers vow never to abandon the heart of the Jewish homeland, some say they want to move back to within the pre-1967 borders of Israel.","{'main': 'Settlers Who Long to Leave the West Bank', 'kicker': None, 'content_kicker': None, 'print_headline': 'Settlers Who Long To Leave West Bank', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'JEWS', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'West Bank', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'IMMIGRATION AND REFUGEES', 'rank': 6, 'major': 'N'}]",Foreign,World,285,compound,0.4031
286,286,More than supporter of Moktada al Had gathered to protest the Iraqi plan to sign the security agreement ,2008-11-21 10:26:17+00:00,"More than 10,000 supporters of Moktada al-Sadr gathered to protest the Iraqi plan to sign the security agreement.","{'main': 'Protests in Baghdad on U.S. Pact', 'kicker': None, 'content_kicker': None, 'print_headline': 'Thousands in Baghdad Protest Security Pact, Hanging Bush Effigy', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'UNITED STATES ARMAMENT AND DEFENSE', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Baghdad (Iraq)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Demonstrations and Riots', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Status of Forces Agreements', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Iraq War (2003- )', 'rank': 5, 'major': 'N'}]",Foreign,World,286,compound,0.7165
287,287,Give former leader of a Slim charity based in Dallas were convicted of funneling million of dollar to James ,2008-11-25 01:31:15+00:00,Five former leaders of a Muslim charity based in Dallas were convicted of funneling millions of dollars to Hamas.,"{'main': 'Five Convicted in Terrorism Financing Trial', 'kicker': None, 'content_kicker': None, 'print_headline': 'U.S. Wins Convictions in Retrial of Terrorism-Financing Case', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Hamas', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Philanthropy', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Holy Land Foundation', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Odeh, Abdulrahman', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Decisions and Verdicts', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 7, 'major': 'N'}]",National,U.S.,287,compound,0.4019
288,288,American Slim group responded with customary silence to the news that leader of a Slim charity had been convicted of money wandering tax fraud and supporting terrorist ,2008-11-26 01:45:10+00:00,"American Muslim groups responded with uncustomary silence to the news that leaders of a Muslim charity had been convicted of money laundering, tax fraud and supporting terrorism.","{'main': 'U.S. Muslims Taken Aback by a Charityâs Conviction', 'kicker': None, 'content_kicker': None, 'print_headline': 'U.S. Muslims Taken Aback By a Charityâs Conviction', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Muslim-Americans', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Holy Land Foundation', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 3, 'major': 'N'}]",National,U.S.,288,compound,-0.5859
289,289,Neuron the West Banks most explosive city is undergoing a shake up through the introduction of hundred of Palestinian security officer ,2008-11-26 04:05:19+00:00,"Hebron, the West Bankâs most explosive city, is undergoing a shake-up through the introduction of hundreds of Palestinian security officers.","{'main': 'Palestinian Forces Dilute Hebronâs Volatile Brew', 'kicker': None, 'content_kicker': None, 'print_headline': 'Palestinian Forces Dilute Hebronâs Volatile Brew', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'West Bank', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestinian Authority', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Police', 'rank': 4, 'major': 'N'}]",Foreign,World,289,compound,0.1779
290,290,Track Obamaâs choice of Axillary Fordham Clinton to be secretary of state is being scrutinized across the globe and generally welcomed â though the view in the Middle Last is more complicated ,2008-12-03 04:18:44+00:00,"Barack Obamaâs choice of Hillary Rodham Clinton to be secretary of state is being scrutinized across the globe, and generally welcomed â though the view in the Middle East is more complicated.","{'main': 'Clintonâs Welcome Will Include a Plate of Global Crises', 'kicker': None, 'content_kicker': None, 'print_headline': 'Clintonâs Welcome Will Include a Plate of Global Crises', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Clinton, Hillary Rodham', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Appointments and Executive Changes', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Presidential Election of 2008', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'State Department', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 5, 'major': 'N'}]",Foreign,U.S.,290,compound,0.34
291,291,President elect Track Obamaâs aide say he is considering making a major foreign policy speech from an Islamic capital during his first day in office But where should he do it ,2008-12-04 15:32:43+00:00,President-elect Barack Obamaâs aides say he is considering making a major foreign policy speech from an Islamic capital during his first 100 days in office. But where should he do it?,"{'main': 'Looking for the Ideal Spot to Make a Speech', 'kicker': 'On The White House', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Islam', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 3, 'major': 'N'}]",National,U.S.,291,compound,0.0
292,292,Martti Ahtisaari the former president of Inland and a veteran U N mediator made the comment in his his acceptance speech for the Noble Peace Prize ,2008-12-10 13:44:20+00:00,"Martti Ahtisaari, the former president of Finland and a veteran U.N. mediator, made the comments in his his acceptance speech for the Nobel Peace Prize.","{'main': 'Nobel Laureate Urges Obama to Act on Mideast', 'kicker': None, 'content_kicker': None, 'print_headline': 'Nobel Laureate Urges Obama to Act on Mideast', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Nobel Prizes', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'AHTISAARI, MARTTI', 'rank': 2, 'major': 'N'}]",Foreign,World,292,compound,0.9153
293,293,Birds Square will always have embolism Because of one day April ,2008-12-11 20:42:24+00:00,"Firdos Square will always have symbolism. Because of one day: April 9, 2003.","{'main': 'Firdos Squareâs Symbols: Then and Now', 'kicker': 'At War', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",[],Foreign,World,293,compound,0.0
294,294,Leaders left open the possibility of rendering a truce with Israel putting themselves at odds with a statement by the groups exiled political leader ,2008-12-15 00:52:21+00:00,"Leaders left open the possibility of renewing a truce with Israel, putting themselves at odds with a statement by the groupâs exiled political leader.","{'main': 'Hamas, Showing Split, Hints It May Extend Truce', 'kicker': None, 'content_kicker': None, 'print_headline': 'Hamas, Showing Split, Hints It May Extend Israel Truce', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Hamas', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Zahar, Mahmoud', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Gaza Strip', 'rank': 6, 'major': 'N'}]",Foreign,World,294,compound,0.0
295,295,Across Ran everyone seemed to have an opinion the flying footgear incident ,2008-12-15 12:03:17+00:00,"Across Iraq, everyone seemed to have an opinion the flying footwear incident.","{'main': 'âShoedenfreudeâ and Shame: Reaction From Around Iraq', 'kicker': 'At War', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",[],Foreign,World,295,compound,0.0
296,296,President Rush pardoned Charlie Winters an unlikely revolutionary in the fight for a Jewish state year ago clearing his name a quarter century after his death ,2008-12-23 21:53:57+00:00,"President Bush pardoned Charlie Winters, an unlikely revolutionary in the fight for a Jewish state 60 years ago, clearing his name a quarter-century after his death.","{'main': 'Jailed for Aiding Israel, but Pardoned by Bush', 'kicker': None, 'content_kicker': None, 'print_headline': 'Jailed for Aiding Israel in â48, But Pardoned by Bush in â08', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Israel', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Amnesties, Commutations and Pardons', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Bush, George W', 'rank': 3, 'major': 'N'}]",National,Washington,296,compound,-0.6808
297,297,Israel official said the Papa airstrikes which killed more than on Saturday and went on into the night were the start of what could be day or even month of an effort against James ,2008-12-27 11:13:42+00:00,"Israeli officials said the Gaza airstrikes, which killed more than 225 on Saturday and went on into the night, were the start of what could be days or even months of an effort against Hamas.","{'main': 'Israelis Say Strikes Against Hamas Will Continue', 'kicker': None, 'content_kicker': None, 'print_headline': 'MORE THAN 225 DIE IN GAZA AS ISRAEL STRIKES AT HAMAS', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Palestinians', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Gaza Strip', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'ARMAMENT, DEFENSE AND MILITARY FORCES', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Hamas', 'rank': 5, 'major': 'N'}]",Foreign,World,297,compound,-0.6705
298,298,Fro Papa demonstration in Ran are giving White and Funny sect a common target for their anger and adding to the rising fear of inability in the Middle Last Tos a sharp turnaround from the aftermath of the U S invasion when Palestinians were the focus of White death squad here ,2008-12-29 16:33:08+00:00,Pro-Gaza demonstrations in Iraq are giving Shiite and Sunni sects a common target for their anger and adding to the rising fears of instability in the Middle East. Itâs a sharp turnaround from the aftermath of the U.S. invasion when Palestinians were the focus of Shiite death squads here.,"{'main': 'Iraqis Demand a Response to Attacks in Gaza', 'kicker': 'At War', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",[],Foreign,World,298,compound,-0.8316
299,299,Axillary Clintons troubled history with Arab Israel issue could complicate her task of proving that she can be a mediator in the Middle Last ,2009-01-02 01:21:47+00:00,Hillary Clintonâs troubled history with Arab-Israeli issues could complicate her task of proving that she can be a mediator in the Middle East.,"{'main': 'Clinton, Familiar With Pitfalls of Mideast Politics, May Face Early Test in Gaza', 'kicker': 'News Analysis', 'content_kicker': None, 'print_headline': 'Clinton, Familiar With Pitfalls of Mideast Politics, May Face Early Test in Gaza', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Palestinians', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Gaza Strip', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Clinton, Hillary Rodham', 'rank': 5, 'major': 'N'}]",Foreign,Washington,299,compound,-0.4588
