row_id,CleanedText,pub_date,abstract,headline,keywords,news_desk,section_name,sentiment_type,sentiment_score
679,More than people gathered for dueling demonstration over the fate of President Li Abdullah Pale who face a rising tide of international pressure to step down ,2011-04-09 00:07:27+00:00,"More than 100,000 people gathered for dueling demonstrations over the fate of President Ali Abdullah Saleh, who faces a rising tide of international pressure to step down.","{'main': 'Tens of Thousands Protest in Yemen', 'kicker': None, 'content_kicker': None, 'print_headline': 'Amid Dueling Protests, Yemen Leader Digs In', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Gulf Cooperation Council', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Yemen', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Demonstrations, Protests, and Riots', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 5, 'major': 'N'}]",Foreign,World,compound,-0.2023
680,In annual State Department report offered a blistering portray of government repression across the Middle Last and beyond ,2011-04-09 01:22:16+00:00,An annual State Department report offered a blistering portrayal of government repression across the Middle East and beyond.,"{'main': 'Rights Abuses Extend Across Middle East, Report Says', 'kicker': None, 'content_kicker': None, 'print_headline': 'Rights Abuses Extend Across Middle East, Even Among U.S. Security Allies, Report Says', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Politics and Government', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Human Rights and Human Rights Violations', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'State Department', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Middle East', 'rank': 5, 'major': 'N'}]",Foreign,World,compound,-0.3818
681,Fifteen people were wounded and one wa killed doctor at a field hospital said in the first outbreak of violence in Ana since singer killed protest more than three week ago ,2011-04-09 23:00:24+00:00,"Fifteen people were wounded and one was killed, doctors at a field hospital said, in the first outbreak of violence in Sana since snipers killed 52 protesters more than three weeks ago.","{'main': 'One Protester Killed as Security Forces Open Fire in Yemen', 'kicker': None, 'content_kicker': None, 'print_headline': 'Security Forces Open Fire On Protesters in Yemen', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Demonstrations, Protests, and Riots', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Yemen', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 3, 'major': 'N'}]",Foreign,World,compound,-0.9442
682,A bloc of Persian Gulf country renewed it offer to help mediate the political crisis in Semen and to ease the transition of power from the battled president ,2011-04-10 12:42:00+00:00,A bloc of Persian Gulf countries renewed its offer to help mediate the political crisis in Yemen and to ease the transition of power from the embattled president.,"{'main': 'Gulf Nations Repeat Offer to Mediate Crisis in Yemen', 'kicker': None, 'content_kicker': None, 'print_headline': 'Gulf Nations Repeat Offer to Mediate Crisis in Yemen', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Yemen', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Gulf Cooperation Council', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Saleh, Ali Abdullah', 'rank': 5, 'major': 'N'}]",Foreign,World,compound,-0.2732
683,Fighting broke out late Tuesday between rival military faction near Ana leaving at least one soldier from the force supporting antigovernment protest dead ,2011-04-13 09:37:21+00:00,"Fighting broke out late Tuesday between rival military factions near Sana, leaving at least one soldier from the forces supporting antigovernment protesters dead.","{'main': 'Yemenâs Loyalists Clash With Defiant Troops', 'kicker': None, 'content_kicker': None, 'print_headline': 'Yemenâs Loyalists Clash With Defiant Troops', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Ahmar, Ali Mohsin al-', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Demonstrations, Protests, and Riots', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Saleh, Ali Abdullah', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Yemen', 'rank': 6, 'major': 'N'}]",Foreign,World,compound,-0.8271
684,Highlight from the I H T archive ,2011-04-14 10:48:08+00:00,Highlights from the I.H.T. archives.,"{'main': '100, 75, 50 Years Ago', 'kicker': 'From the International Herald Tribune', 'content_kicker': None, 'print_headline': '100, 75, 50 Years Ago', 'name': None, 'seo': None, 'sub': None}",[],Editorial,Opinion,compound,0.34
685,A small core of American group played a bigger role in promoting democracy in Arab state than wa previously known ,2011-04-14 22:09:15+00:00,A small core of American groups played a bigger role in promoting democracy in Arab states than was previously known.,"{'main': 'U.S. Groups Helped Nurture Arab Uprisings', 'kicker': None, 'content_kicker': None, 'print_headline': 'U.S. Groups Helped Nurture Arab Opposition', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'National Endowment for Democracy', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'National Democratic Institute for International Affairs', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'International Republican Institute', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Foreign Aid', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Freedom House', 'rank': 8, 'major': 'N'}]",Foreign,World,compound,0.5994
686,More than protest returned to the street of the Cement capital Friday chanting their support both for and against President Li Abdullah Pale ,2011-04-15 15:06:36+00:00,"More than 100,000 protesters returned to the streets of the Yemeni capital Friday, chanting their support both for and against President Ali Abdullah Saleh.","{'main': 'Dueling Protests in Yemen Remain Peaceful', 'kicker': None, 'content_kicker': None, 'print_headline': 'Yemen Protests Are Countered By Loyalists On the Streets', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Yemen', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Saleh, Ali Abdullah', 'rank': 3, 'major': 'N'}]",Foreign,World,compound,0.1082
687,Libyan force loyal to Vol Grammar el Qaddafi have been firing into residential neighborhood in Misurata with a weapon that ha been banner by much of the world witness say ,2011-04-15 16:51:21+00:00,"Libyan forces loyal to Col. Muammar el-Qaddafi have been firing into residential neighborhoods in Misurata with a weapon that has been banned by much of the world, witnesses say.","{'main': 'Qaddafi Troops Fire Cluster Bombs Into Civilian Areas', 'kicker': None, 'content_kicker': None, 'print_headline': 'QADDAFI IS USING CLUSTER BOMBS IN CIVILIAN AREA', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Civilian Casualties', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Cluster Munitions', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Qaddafi, Muammar el-', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Libya', 'rank': 5, 'major': 'N'}]",Foreign,World,compound,0.2263
688,President Li Abdullah Pale had criticized the demonstration aimed at stopping him a anti Slam for allowing woman to join men ,2011-04-16 18:27:30+00:00,President Ali Abdullah Saleh had criticized the demonstrations aimed at toppling him as anti-Islam for allowing women to join men.,"{'main': 'Women Irate at Remarks by President of Yemen', 'kicker': None, 'content_kicker': None, 'print_headline': 'Offended Yemeni Women Protest Presidentâs Remarks', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Women and Girls', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Saleh, Ali Abdullah', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Yemen', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Muslims and Islam', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 6, 'major': 'N'}]",Foreign,World,compound,-0.6597
689,A planned meeting wa to take place the same day that security force fired on protest marching through the capital Ana It least protest were shot doctor said ,2011-04-17 11:24:19+00:00,"A planned meeting was to take place the same day that security forces fired on protesters marching through the capital, Sana. At least 15 protesters were shot, doctors said.","{'main': 'Yemeni Opposition Sets Meeting With Gulf Bloc', 'kicker': None, 'content_kicker': None, 'print_headline': 'Yemeni Opposition Sets Meeting With Gulf Bloc', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Yemen', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Gulf Cooperation Council', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Saleh, Ali Abdullah', 'rank': 5, 'major': 'N'}]",Foreign,World,compound,-0.6369
690,Protesters took to the street across Syria a day after President Lascar al Sad offered concession ,2011-04-17 23:33:28+00:00,Protesters took to the streets across Syria a day after President Bashar al-Assad offered concessions.,"{'main': 'In Sometimes Deadly Clashes, Defiant Syrians Protest', 'kicker': None, 'content_kicker': None, 'print_headline': 'Defying the Syrian President, Thousands Protest in Sometimes Deadly Clashes', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Demonstrations, Protests, and Riots', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Human Rights and Human Rights Violations', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 5, 'major': 'N'}]",Foreign,World,compound,-0.6124
691,Security force fired on a demonstration in the central city of Said on Tuesday killing one protested and wounding two others according to witness and a doctor ,2011-04-19 16:42:54+00:00,"Security forces fired on a demonstration in the central city of Taiz on Tuesday, killing one protester and wounding two others, according to witnesses and a doctor.","{'main': 'Yemen Police and Protesters Clash as Deal Is Sought to End Political Crisis', 'kicker': None, 'content_kicker': None, 'print_headline': 'Yemen Police and Protesters Clash as Deal Is Sought to End Political Crisis', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Gulf Cooperation Council', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Demonstrations, Protests, and Riots', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Ahmar, Ali Mohsin al-', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Saleh, Ali Abdullah', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Yemen', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 7, 'major': 'N'}]",Foreign,World,compound,-0.7717
692,Two well known Chinese human right lawyer have been released after disappearing during the countrys going crackdown on dissent ,2011-04-20 11:47:59+00:00,Two well-known Chinese human rights lawyers have been released after disappearing during the countryâs ongoing crackdown on dissent.,"{'main': 'Two Rights Lawyers Released in China', 'kicker': None, 'content_kicker': None, 'print_headline': 'China Releases 2 Human Rights Lawyers', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'China', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Human Rights and Human Rights Violations', 'rank': 2, 'major': 'N'}]",Foreign,World,compound,0.2732
693,A deal offered by the Gulf Cooperation Council call for President Li Abdullah Pale to hand over power immediately and step down in day ,2011-04-21 16:56:29+00:00,A deal offered by the Gulf Cooperation Council calls for President Ali Abdullah Saleh to hand over power immediately and step down in 30 days.,"{'main': 'Gulf Nations Offer Yemenâs Leader an Exit Plan', 'kicker': None, 'content_kicker': None, 'print_headline': 'Gulf Nations Offer Yemenâs Leader an Exit Plan', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Gulf Cooperation Council', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Appointments and Executive Changes', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Saleh, Ali Abdullah', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Yemen', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Immunity from Prosecution', 'rank': 6, 'major': 'N'}]",Foreign,World,compound,0.4939
694,Rebels seized a Tunisian border crossing a President Drama authorized the use of armed drone against Qaddafiâs force ,2011-04-21 18:00:39+00:00,Rebels seized a Tunisian border crossing as President Obama authorized the use of armed drones against Qaddafiâs forces.,"{'main': 'Libyan Rebels Advance; U.S. Will Deploy Drones', 'kicker': None, 'content_kicker': None, 'print_headline': 'Libyan Rebels Advance in West; U.S. Will Deploy Armed Drones', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'North Atlantic Treaty Organization', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Drones (Pilotless Planes)', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Libya', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Qaddafi, Muammar el-', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'United States Defense and Military Forces', 'rank': 6, 'major': 'N'}]",Foreign,World,compound,-0.2023
695,Armed Predator drone will join the fight against Vol Grammar el Qaddafiâs government force a NATO struggle to regain momentum since taking command of the operation ,2011-04-21 21:08:40+00:00,"Armed Predator drones will join the fight against Col. Muammar el-Qaddafiâs government forces, as NATO struggles to regain momentum since taking command of the operation.","{'main': 'Obama Sends Armed Drones to Help NATO in Libya War', 'kicker': None, 'content_kicker': None, 'print_headline': 'Obama Sends Armed Drones to Help NATO Operation in Libya War', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Libya', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Drones (Pilotless Planes)', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Gates, Robert M', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 5, 'major': 'N'}]",Foreign,World,compound,-0.4019
